[26.357909, 50.162173]
[37.32499, 126.72719]
[18.880151, 43.279593]
[-34.82214, -55.983139]
[37.251495, -76.793537]
[-23.658853, -46.423126]
[19.429266, -99.205685]
[41.673822, -85.984611]
[28.647981, 77.183639]
[38.708856, -9.154567]
[29.164265, 48.104579]
[37.2551, -77.390016]
[-34.638937, -58.672834]
[-8.52623, 115.20391]
[10.69131, -71.633803]
[18.788556, 100.784272]
[39.708289, 141.149965]
[34.168486, -118.385443]
[-0.489504, 117.157585]
[-22.932667, -43.374648]
[26.589088, -81.88894]
[-39.233422, -70.918139]
[54.757321, -6.610656]
[8.825325, 125.103732]
[39.783935, -89.622412]
[-22.897838, -43.186414]
[37.395833, -4.755316]
[48.493185, 9.206958]
[10.484881, -66.809648]
[6.316017, 99.854367]
[34.906113, 134.660843]
[2.940194, 101.662357]
[51.055417, 25.078298]
[41.221808, 1.537729]
[41.501572, -81.60527]
[14.604044, -90.669638]
[3.145445, 101.626662]
[-28.468288, -65.794887]
[4.716323, 103.431584]
[40.203439, -74.292818]
[32.858626, 130.897743]
[35.120166, 137.109747]
[41.002184, -80.359267]
[39.016436, -76.955849]
[-32.992343, -60.65298]
[-23.486507, -47.515479]
[-25.39775, -51.479881]
[37.767105, 140.44213]
[-20.340666, -40.383363]
[-19.939697, -43.931261]
[38.824468, -77.216409]
[42.723212, -84.471698]
[1.341732, 124.835452]
[-30.063131, -51.16672]
[41.254416, -82.388065]
[-33.615961, -70.585219]
[19.423092, -99.099905]
[-6.25496, 106.69961]
[38.385047, 27.18097]
[-23.098295, -48.922975]
[40.923176, 38.546998]
[38.801807, -76.921632]
[34.951409, 135.704892]
[14.60678, 121.01836]
[32.822876, -97.336051]
[-22.910547, -43.191303]
[-5.805546, -35.33206]
[51.191471, 0.270989]
[38.393164, -0.515638]
[-6.489436, 106.885008]
[39.240043, -76.445381]
[2.935772, 101.865142]
[39.093219, -84.549361]
[32.424753, -81.782759]
[-34.45327, -58.556081]
[42.352127, -71.055939]
[-0.05719, 109.325928]
[37.137255, -76.526761]
[40.795156, -74.194142]
[39.490567, -6.364656]
[-6.24062, 106.82368]
[59.401656, 24.66961]
[46.7807, 40.243486]
[42.257889, -83.337409]
[-3.358197, 114.62135]
[41.855376, 12.435239]
[42.832727, -71.219321]
[33.747556, -84.414722]
[25.069323, -77.308751]
[-6.1699, 106.70436]
[-6.186185, 106.823829]
[40.694835, -73.556862]
[48.947625, 2.337656]
[53.370081, 83.662831]
[-8.066544, -34.912117]
[32.820047, -96.818552]
[-29.740415, -52.414249]
[33.494601, -112.377545]
[36.850549, -76.141732]
[40.185562, 29.051811]
[35.564082, 139.48018]
[39.778156, -86.162375]
[-3.139346, -60.000032]
[-22.523105, -44.124725]
[49.353276, 5.988594]
[-34.860235, -56.143679]
[35.296044, -93.133803]
[8.947122, -79.58488]
[52.334364, 104.212259]
[40.54599, -3.325032]
[40.780848, 30.4104]
[-34.928441, -57.958909]
[42.903599, -77.30089]
[18.451799, -66.383642]
[31.617246, 130.545231]
[-34.633887, -58.516441]
[21.517498, 39.186719]
[51.676323, -3.542993]
[45.715439, -63.301218]
[34.073618, -118.195332]
[-29.986315, -51.309666]
[50.941813, 6.977942]
[14.735028, 121.151156]
[-21.094101, -44.220634]
[-6.229726, 106.796343]
[-22.557384, -47.906272]
[33.684056, 73.012781]
[48.485, 34.919947]
[20.441338, 99.886405]
[2.830528, -60.731504]
[40.285986, 27.157124]
[-6.205374, 106.856211]
[42.635719, -72.479173]
[25.745103, -100.308843]
[-7.525301, 110.753517]
[-34.769265, -55.856666]
[39.772908, 30.524086]
[1.376913, 103.894206]
[37.546543, 126.722025]
[-34.96147, -57.985099]
[34.670506, 135.492951]
[-8.58793, 116.11986]
[-34.759051, -56.230276]
[30.495772, -97.674038]
[35.833411, 139.924101]
[-34.790838, -58.459946]
[14.90732, 120.557525]
[-22.815494, -43.011697]
[34.779916, 135.627635]
[41.601611, -86.72743]
[1.324455, 103.935151]
[35.645709, 139.628638]
[-33.436901, -70.625361]
[10.49867, -66.906551]
[23.051916, 72.551179]
[3.084873, 101.519348]
[32.185543, -82.585545]
[-34.884232, -58.017997]
[-35.647658, -59.771957]
[-6.160335, 106.743834]
[34.745463, 135.411951]
[33.919966, 134.66777]
[5.36837, 100.420642]
[-7.73329, 110.39819]
[41.236995, -8.416075]
[0.003628, -51.08017]
[-22.925086, -43.3713]
[39.637234, -0.433998]
[36.505648, -6.26808]
[-6.193409, 106.878534]
[38.410253, 140.89145]
[37.049031, 35.290245]
[7.113462, 125.622245]
[-23.66581, -49.841993]
[46.467514, -0.817551]
[26.416969, 50.124027]
[-7.973488, 112.618185]
[68.985418, 33.089143]
[-7.58241, 110.21611]
[55.51357, -4.618528]
[45.804335, 15.163582]
[-7.914361, 112.580927]
[30.4419, 69.3597]
[38.122457, -6.534264]
[20.492744, -86.955029]
[-16.673363, -49.232566]
[42.810275, 141.652956]
[-23.70395, -46.648995]
[42.350042, -83.497201]
[-15.804183, -48.058776]
[-6.2635, 106.85321]
[54.991906, 73.243278]
[-25.634616, -49.324787]
[42.229496, -8.710094]
[18.291867, 99.519417]
[40.708396, -74.302864]
[-36.740697, 174.707382]
[-32.885622, -60.725947]
[-6.186099, 106.603441]
[38.300881, 26.306095]
[-7.613848, 112.032534]
[-34.876092, -58.387863]
[4.69506, -74.114583]
[49.252592, 28.476823]
[6.112822, 125.182782]
[38.459797, 27.212749]
[-28.102537, -48.675732]
[43.590534, -84.777349]
[46.05531, 13.245684]
[-19.86579, -43.951865]
[-33.450278, -70.870674]
[-6.953862, 110.459234]
[-34.370571, -58.770781]
[24.171094, 72.439163]
[54.988966, -1.599344]
[-6.158194, 106.909091]
[-20.944754, 29.025383]
[-6.24184, 106.85465]
[-22.743391, -42.856736]
[57.996184, 56.181423]
[19.87146, 99.823789]
[35.553648, 133.042309]
[38.71309, -9.163885]
[2.826196, 101.740849]
[-34.423912, -58.605038]
[38.897831, -77.042378]
[-33.573721, -70.583901]
[47.928105, 106.923088]
[44.635364, 10.934746]
[-30.101822, -51.063558]
[2.263132, 102.142913]
[-22.832976, -47.044679]
[-22.949752, -46.996407]
[-22.888058, -43.583329]
[-34.734685, -58.277278]
[43.037443, -89.558802]
[-22.165366, -43.298094]
[37.175149, -3.854271]
[40.795017, -74.072741]
[41.343949, -72.103396]
[-32.946921, -60.706261]
[39.026437, -8.790963]
[47.132026, -122.451804]
[53.886683, 27.603787]
[40.835359, -72.693173]
[41.025345, 29.01587]
[40.205423, 29.00172]
[36.888733, 30.705178]
[34.845388, 134.669732]
[-2.984708, -60.017501]
[40.826745, -73.441581]
[-6.201485, 106.899421]
[-7.769119, 110.388506]
[8.441658, 124.62175]
[3.12228, 101.737268]
[5.881697, -71.890023]
[-53.163748, -70.913591]
[40.664156, -3.199074]
[-3.000702, 104.81259]
[53.827522, -1.592576]
[12.156128, -86.183114]
[38.775906, -7.413277]
[35.30457, -119.022311]
[-7.23713, 112.716873]
[14.630838, 102.782003]
[-33.93237, 18.46837]
[41.635279, -0.879376]
[54.975099, -1.623733]
[-34.589789, 150.786547]
[28.440345, -16.317263]
[14.338852, 120.92536]
[-22.742005, -47.638419]
[13.632982, 100.762978]
[39.459572, -74.97865]
[40.969207, 37.884704]
[40.888919, -81.302792]
[40.977673, 29.156262]
[-34.593669, -58.546799]
[13.902598, 100.715286]
[-7.61667, 111.517]
[51.662856, 4.097287]
[24.778517, 46.767483]
[-8.513128, 115.26208]
[15.920185, 120.434606]
[57.193086, 26.375654]
[-0.417013, 116.980621]
[-34.791209, -55.861395]
[13.923086, 100.649755]
[51.489667, 7.406211]
[18.921663, -99.235151]
[-7.459807, 112.71813]
[40.326053, -3.772056]
[-34.046066, -59.196923]
[-18.237976, -43.609174]
[35.916693, -77.792428]
[35.723979, 139.628788]
[-1.27312, 116.838]
[-31.364444, -58.021537]
[35.208647, 138.609529]
[38.046512, -81.117659]
[51.906986, -1.174596]
[32.848571, -96.95034]
[39.675153, -0.26851]
[4.612009, -74.167672]
[37.085638, -3.628779]
[13.763336, 100.545494]
[16.475215, 99.560213]
[-23.541158, -46.616748]
[38.341147, -75.605452]
[40.791442, 30.753625]
[-7.74269, 110.38033]
[35.904294, 139.832334]
[41.068079, -2.639516]
[34.057608, -5.027873]
[40.832091, -73.865822]
[34.686589, -92.300618]
[-6.234222, 106.880503]
[-34.70799, -58.408782]
[43.177642, -79.797324]
[39.768581, -8.924884]
[42.24122, -83.063425]
[4.459426, 118.582497]
[34.227365, -118.599756]
[-22.865518, -43.293458]
[33.399675, -111.872386]
[-34.654594, -58.410207]
[40.584891, -75.757754]
[-33.928721, 18.871464]
[16.741365, -93.090597]
[48.925473, 2.440754]
[-3.131697, -59.993582]
[-23.484629, -46.540486]
[-1.283386, 36.894509]
[-22.823521, -43.274173]
[41.004264, 28.920325]
[35.620374, 139.778778]
[33.789919, -84.235613]
[41.234888, 36.424615]
[-6.27134, 107.108635]
[-23.557722, -46.687789]
[-22.884456, -42.023409]
[0.915469, 104.468976]
[37.0308, 35.319578]
[42.601119, -8.762947]
[24.683868, 46.760577]
[13.879561, 121.132829]
[28.652982, 121.395481]
[-22.816767, -43.184192]
[14.607505, 121.083106]
[39.959491, -82.946725]
[45.430492, -74.156025]
[42.839764, -2.670558]
[0.676762, 101.589072]
[53.159997, -2.904059]
[56.967084, 24.124587]
[36.787436, 31.44143]
[-31.280825, -64.281821]
[7.461232, 125.813858]
[-20.437798, -54.542685]
[-29.424331, -66.859202]
[-7.05587, 110.43033]
[25.061403, 121.654429]
[-29.833173, -50.50259]
[-6.950516, 107.579702]
[-23.498828, -46.460443]
[42.202726, -72.618946]
[28.372422, -81.507663]
[32.639995, 74.000297]
[-23.479729, -46.68505]
[35.386042, 136.628469]
[-22.894637, -43.301991]
[43.285113, -76.121438]
[-9.311396, 32.76295]
[52.414171, -1.504031]
[28.594131, 77.295427]
[19.316913, -98.88258]
[13.824322, 100.532771]
[-20.415198, -54.661974]
[50.431305, 3.576503]
[55.589839, 28.613543]
[25.017688, -77.284503]
[-7.796604, 110.383814]
[40.688683, 30.237967]
[-6.57214, 106.614468]
[53.344208, -6.249474]
[-30.401633, -56.492737]
[41.043594, 28.843052]
[-31.529427, -68.598215]
[47.093434, -122.675045]
[-23.012019, -45.552117]
[3.166247, 101.61196]
[3.087924, 101.556074]
[39.086602, -83.984224]
[-1.091534, 35.870904]
[1.039473, 103.998906]
[45.625386, 9.050948]
[54.623158, 83.292966]
[-23.961111, -46.332802]
[-22.844761, -43.262188]
[-38.205618, -61.766017]
[-23.501121, -46.786885]
[14.61267, 120.966195]
[-32.91737, -65.37299]
[-34.425019, -58.745715]
[34.191358, -83.601071]
[30.18895, -97.746602]
[39.460628, -87.410651]
[1.435628, 103.787924]
[55.938875, -3.316867]
[28.530913, -81.565809]
[1.439299, 103.780794]
[-6.14716, 106.73944]
[3.082312, 101.611901]
[21.467416, 39.229524]
[19.041809, -98.197285]
[34.396707, 135.297661]
[42.201083, -72.61889]
[59.303271, 18.10115]
[33.905257, -84.354439]
[35.714032, 139.341347]
[36.896006, 30.67416]
[43.28752, -70.92485]
[30.467867, -84.344063]
[40.493444, -3.880547]
[-32.908184, -68.842655]
[42.276314, -71.166658]
[37.827787, -87.557796]
[-8.581947, 116.116683]
[39.997773, 32.624596]
[41.415071, 2.017024]
[-28.278197, -49.142531]
[-22.256896, -53.356487]
[19.149472, -96.169083]
[35.877446, 139.669649]
[-6.81134, 107.61522]
[56.95688, 24.131437]
[36.904237, 30.682804]
[-34.872434, -56.200475]
[-22.86437, -43.361657]
[13.416623, 121.206043]
[53.479641, -2.242051]
[-34.609246, -68.363397]
[-21.77257, -52.119613]
[-22.897599, -43.241127]
[41.849272, -73.86552]
[41.582396, 2.017423]
[51.66582, 0.276569]
[39.104326, -84.518804]
[35.541127, -77.42701]
[-27.091949, -52.606925]
[-5.476421, 105.320488]
[34.933557, 135.708183]
[-33.338296, -60.210151]
[-33.65919, 115.315533]
[-34.618858, -58.513203]
[25.028804, 121.557011]
[-7.481883, 112.707623]
[41.668183, 26.574809]
[54.982728, -6.687668]
[31.23237, 121.399248]
[38.836987, 0.111052]
[-7.05579, 110.42965]
[-23.950583, -46.371991]
[-34.701368, -58.432951]
[53.171978, -2.225236]
[51.50847, -2.562248]
[44.851584, -0.570926]
[39.867977, 32.862853]
[55.148757, 61.416051]
[40.443914, -3.712277]
[25.03664, -77.336079]
[42.309088, -71.796227]
[-26.801431, -65.216494]
[35.564951, 139.725841]
[-7.58339, 110.81343]
[30.069048, 31.210021]
[-8.10995, -79.00373]
[34.613447, 135.528126]
[35.788227, 139.611799]
[34.074659, -118.273252]
[39.954514, -76.6815]
[39.45437, -0.376115]
[34.691508, 135.454707]
[31.743076, 130.668898]
[40.525912, -74.438499]
[14.689306, 120.53689]
[19.486577, -99.041883]
[-22.914082, -43.182131]
[-19.524173, -42.623404]
[-22.073538, -48.022734]
[-6.99483, 110.4229]
[36.375593, -6.175623]
[40.655397, -4.0863]
[24.959138, 67.057784]
[13.747344, 100.209256]
[48.877922, 2.372938]
[39.163123, -84.535477]
[35.210961, 135.926174]
[50.773184, 5.463695]
[-25.478415, -49.570366]
[-26.228771, -49.50357]
[-32.937527, -60.67104]
[32.777657, 130.720106]
[53.821248, -1.447827]
[51.827198, 107.672238]
[35.082606, 136.626837]
[-23.442306, -46.550538]
[35.680349, 137.936102]
[35.522543, 139.694338]
[1.429154, 103.846052]
[37.286809, -6.052744]
[-6.211456, 106.862254]
[37.116538, -3.619571]
[40.849694, -73.930439]
[-34.771381, -58.350626]
[-23.514605, -47.494449]
[-26.774384, -65.277469]
[14.442255, 120.980668]
[33.881511, 35.520262]
[-19.573351, -42.642512]
[33.958333, -83.372655]
[-22.872041, -43.419024]
[-6.57961, 107.767539]
[15.143069, 120.586853]
[2.92608, 101.781351]
[37.666198, -1.702132]
[-34.09903, -56.221622]
[-24.310692, -52.530025]
[56.061421, -3.592391]
[43.035683, 141.477505]
[-19.938478, -43.990976]
[15.20193, 120.584148]
[32.011853, 34.775108]
[-20.421384, -54.555085]
[-7.772563, 110.394357]
[35.782094, -5.821528]
[46.561839, -87.410685]
[15.172339, 120.612378]
[-16.02919, -48.080152]
[51.913132, 4.197369]
[-7.739482, 110.357851]
[35.686884, 140.04802]
[42.328368, -7.860507]
[33.188289, 131.654719]
[14.584674, 121.012304]
[29.320518, 48.027589]
[-5.405258, 105.255957]
[13.740806, 100.421831]
[34.221487, -118.482976]
[35.706825, 139.821559]
[3.081081, 101.49807]
[-28.663043, -51.768409]
[43.088625, 141.288512]
[-23.644882, -46.673845]
[-27.633697, -55.473885]
[14.570848, 121.085351]
[6.859882, 79.86284]
[4.705223, -74.121373]
[40.923952, 29.166624]
[40.860705, -74.199635]
[3.005145, 101.754536]
[3.05371, 101.742948]
[-6.327121, 107.290315]
[-7.88284, 110.317902]
[33.58948, 130.371812]
[45.015106, -92.999333]
[6.140358, 116.255783]
[19.367852, -99.179649]
[50.743102, -1.962706]
[53.480965, -2.232482]
[20.95043, -97.418951]
[-1.449719, -48.499127]
[-21.541387, -49.8619]
[18.302314, -66.904091]
[13.484738, -88.462874]
[14.59469, 121.099218]
[-0.07476, 109.350646]
[40.316711, -75.848465]
[-7.315258, 112.735254]
[-6.201981, 106.762098]
[32.824908, -97.358549]
[13.779077, 100.83731]
[-6.914481, 107.637943]
[35.209896, -90.010557]
[40.907545, 29.315772]
[52.565514, -2.176393]
[35.265643, 139.68847]
[34.733283, 135.412291]
[3.218878, 101.590807]
[9.933742, -84.070501]
[0.514678, 117.532926]
[40.282241, -3.808026]
[26.327178, 50.157181]
[55.567142, 12.95246]
[30.984889, 41.055339]
[21.439189, 39.823743]
[-22.928272, -43.227331]
[-7.565058, 112.693102]
[33.832466, -116.504794]
[40.355746, 27.972378]
[41.992131, -87.701223]
[-1.140128, 36.738433]
[-6.229472, 106.842756]
[36.181044, -86.611617]
[-30.153985, -51.18279]
[56.900283, 59.9534]
[6.038141, 116.128266]
[42.220175, 20.730042]
[14.425181, 120.92782]
[46.211367, -119.771785]
[-22.785383, -43.385199]
[-7.537958, 110.774084]
[35.710626, 139.507904]
[52.845325, 32.698623]
[-30.028394, -51.230665]
[-7.257963, 112.718046]
[59.983758, 30.269423]
[30.863314, -83.287602]
[29.32546, 48.035238]
[48.462056, 35.019498]
[41.356666, 16.081578]
[41.356666, 16.081578]
[-36.785863, -73.017607]
[43.070174, -87.9758]
[45.388161, -93.349946]
[-25.515197, -49.309545]
[-7.351723, 112.764699]
[-23.550537, -46.408449]
[40.636438, -74.088]
[37.908838, 127.084045]
[41.067772, 28.998414]
[-19.558781, -42.649821]
[52.200027, 21.150925]
[-23.511235, -46.759366]
[52.928683, -1.159668]
[-15.40143, 28.305943]
[38.905245, -6.60581]
[29.525859, -89.748668]
[40.977341, 37.882164]
[-25.279712, -57.558889]
[14.688097, 120.96956]
[29.091896, 48.12798]
[36.410594, 140.532241]
[-23.183689, -45.795488]
[-6.109674, 106.79096]
[32.562582, -116.651787]
[19.426366, -99.130859]
[47.313583, -2.310799]
[55.861292, -4.249693]
[41.887016, -88.33529]
[10.667232, 122.983344]
[-22.941106, -43.198466]
[34.651063, 135.525853]
[-23.810242, -46.735279]
[34.205468, 135.187233]
[-34.650142, -58.425305]
[27.948638, -82.467307]
[2.009089, 103.063557]
[12.582649, -81.690596]
[-25.44626, -49.359435]
[-27.578089, -48.598434]
[35.123345, 136.889511]
[40.226546, 28.846199]
[35.666099, 140.322694]
[14.521652, 120.998828]
[-18.730245, -39.840733]
[-45.831035, -67.475755]
[1.047434, 103.940842]
[3.153128, 101.767167]
[1.331096, 103.932978]
[-22.92434, -43.371885]
[-33.737319, -69.117039]
[47.412137, 0.697846]
[55.401888, 86.01418]
[35.149825, 138.702604]
[40.504252, -111.95656]
[-32.275983, -58.072133]
[41.074428, 28.987383]
[34.648915, 135.62668]
[33.903112, -117.475852]
[41.776326, -88.142675]
[40.071556, -85.750485]
[1.288909, 124.887766]
[35.654829, -97.471235]
[35.231197, 139.666424]
[-22.476681, -44.052919]
[37.766947, 30.561849]
[-32.182908, -64.129458]
[39.940954, -74.945416]
[39.505137, -85.788387]
[41.477408, -81.754526]
[41.716513, -1.027812]
[-23.514128, -46.410142]
[-34.576491, -58.392053]
[-6.188444, 106.612105]
[34.64426, 135.492951]
[0.501816, 101.462298]
[-6.192169, 106.898718]
[40.655188, 29.27569]
[15.4851, 120.967]
[14.624819, 121.111959]
[13.828558, 100.568355]
[37.692907, -122.462891]
[40.840653, 31.152973]
[-23.614521, -46.753662]
[-8.362611, -36.689864]
[-6.122838, 106.713802]
[10.431645, -75.542522]
[22.153025, -100.996972]
[-7.29939, 112.75279]
[39.900421, 32.863039]
[-8.361984, -35.76338]
[34.967096, 135.772691]
[-33.737319, -69.117039]
[35.359814, -118.957931]
[37.582393, -4.641753]
[-23.491253, -46.49227]
[-34.567392, -58.410087]
[-34.613599, -58.755982]
[-33.521984, -70.583288]
[29.565101, -98.338278]
[13.810943, 100.566438]
[-6.206668, 106.952362]
[41.020609, -80.338494]
[-33.923075, 18.419929]
[51.513463, -0.129358]
[41.02726, 37.497964]
[53.812639, 39.563507]
[-6.432247, 106.809536]
[-5.853584, -35.361777]
[-16.747305, -43.883728]
[34.204106, -88.71506]
[41.007197, 28.815547]
[58.593316, 49.636575]
[4.730958, -74.437352]
[-6.264863, 106.75599]
[-7.43251, 109.24414]
[14.064483, 121.313105]
[-23.509961, -46.470545]
[59.777823, 30.124483]
[-29.674976, -51.06811]
[-25.590244, -49.378972]
[30.44443, 72.357428]
[28.920382, -81.200691]
[-3.299355, 114.590053]
[41.497274, -81.986902]
[37.842164, -90.481833]
[41.007769, 28.957962]
[13.70428, -89.235743]
[-34.458426, -58.964947]
[-31.59239, -60.686848]
[-6.20811, 106.84925]
[25.101039, 55.149977]
[39.976909, -75.163203]
[43.067127, -83.712148]
[41.642373, -81.472425]
[38.380159, 27.18413]
[36.640304, 136.844973]
[-6.243513, 106.868584]
[-23.664805, -46.416493]
[24.209423, 55.681811]
[32.848775, -97.006311]
[-7.408637, -35.274168]
[25.373304, 43.934029]
[40.853522, -74.829807]
[22.284256, 114.213298]
[14.609348, 100.35256]
[56.863386, 60.644475]
[35.910395, 14.50544]
[43.298467, -2.993016]
[13.639712, 123.195992]
[42.171883, -72.585432]
[-34.630592, -58.436039]
[34.563795, 135.523237]
[-23.010505, -45.529939]
[37.845795, -0.850372]
[39.99822, -83.000174]
[-34.88169, -56.080713]
[40.872806, 14.236409]
[38.748814, -90.539097]
[41.924247, -87.655433]
[-3.720773, -38.559475]
[-32.930584, -60.735992]
[-7.813672, 110.387761]
[-0.93038, 100.420333]
[40.829709, 14.203162]
[-23.706039, -46.69294]
[53.577985, -2.427024]
[16.489849, 102.856232]
[14.566964, 121.07696]
[34.859355, 136.816791]
[-22.531932, -41.988774]
[-21.738747, -43.350586]
[-7.801266, 110.346974]
[-8.166817, -34.91579]
[34.792836, 135.509991]
[51.191476, 0.271019]
[34.590791, 135.62323]
[-25.380038, -49.267624]
[-26.264845, 28.058646]
[13.789779, 100.322701]
[-32.839464, -68.840139]
[51.219285, 4.40125]
[35.695721, 139.75123]
[-27.452427, -48.45467]
[-22.82347, -43.17485]
[34.366201, -92.812265]
[40.989833, 29.023872]
[49.63691, -1.57585]
[-33.370899, -70.511065]
[33.727305, -84.079334]
[53.853369, 27.51314]
[54.004079, 86.63969]
[1.375177, 103.880129]
[33.987704, -84.419355]
[36.168715, -79.709596]
[38.39746, 27.085795]
[39.473833, -0.462778]
[40.870443, -73.874772]
[40.742315, 30.331664]
[15.442487, 120.736313]
[40.121144, -3.923691]
[33.987937, -118.384829]
[43.588223, -84.7746]
[52.223502, 104.084617]
[53.393989, -1.494823]
[-22.937918, -43.388985]
[45.081928, 39.098924]
[35.658179, -97.46691]
[34.676284, -92.365634]
[28.068924, -82.460047]
[14.611809, 121.010725]
[-38.27176, -57.836033]
[42.707879, -73.663731]
[40.747062, -73.99478]
[-7.300985, 112.766504]
[36.283001, -76.214039]
[35.336731, -97.461779]
[44.071319, -103.196092]
[2.688702, 101.846763]
[59.949098, 10.768033]
[-23.564486, -51.454062]
[14.039746, 100.660966]
[36.963301, -86.468705]
[24.589738, 46.575561]
[36.371713, 140.438246]
[49.031204, -122.795434]
[41.207902, -8.278755]
[-22.247333, -53.348333]
[37.681536, 140.457731]
[25.565371, -80.39178]
[40.916388, 38.329302]
[18.437158, -70.017445]
[5.408292, 100.277279]
[-22.719768, -43.55269]
[-28.470587, -49.02635]
[40.250256, 28.958695]
[35.949729, -78.825212]
[42.891867, -112.468156]
